,mode,arch,dataset,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,train_exc_limit,pretrained,cv_rep,val_size,max_epochs,batch_size,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_acc,val_f1,val_auroc,test_acc,test_f1,test_auroc,exc,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total,val_mse,val_r2,eq_wdw_length
3029,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,False,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=101-step=11526.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.6549561023712158,0.6549561023712158,0.3394316136837005,0.6161325573921204,0.6161325573921204,0.3175751864910126,32.0,2.0,4.0,128.0,128.0,256.0,4.973473038524389,7832.465205213055,7837.438678251579,,,70.0
3030,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,False,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=76-step=8701.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.7676704525947571,0.7676704525947571,0.324923425912857,0.6246536374092102,0.6246536374092102,0.3052568137645721,32.0,2.0,4.0,128.0,128.0,256.0,10.596061933785675,25797.47127124853,25808.06733318232,,,70.0
3031,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,False,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=52-step=5989.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.7697616219520569,0.7697616219520569,0.3980293869972229,0.6548172831535339,0.6548172831535339,0.2956498563289642,32.0,2.0,4.0,128.0,128.0,256.0,11.185201616957784,12777.139519196004,12788.32472081296,,,70.0
3032,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,False,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=30-step=3503.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.7432036995887756,0.7432036995887756,0.3783027529716491,0.6204715371131897,0.6204715371131897,0.2977844178676605,32.0,2.0,4.0,128.0,128.0,256.0,7.342941660434008,31235.562764976174,31242.905706636608,,,70.0
3033,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,False,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=117-step=13334.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.7095357775688171,0.7095357775688171,0.3296778202056885,0.613727867603302,0.613727867603302,0.2788731157779693,32.0,2.0,4.0,128.0,128.0,256.0,9.609175249934196,44355.81406269595,44365.423237945884,,,70.0
3034,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,True,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=114-step=12995.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.7176913619041443,0.7176913619041443,0.375542551279068,0.666161298751831,0.666161298751831,0.3293997645378113,32.0,2.0,4.0,128.0,128.0,256.0,5.569656439125538,9993.109721392391,9998.67937783152,,,70.0
3035,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,True,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=102-step=11639.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.7582601308822632,0.7582601308822632,0.3043346703052521,0.6262742280960083,0.6262742280960083,0.2991440296173095,32.0,2.0,4.0,128.0,128.0,256.0,10.505312019959092,27845.53454514965,27856.039857169613,,,70.0
3036,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,True,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=102-step=11639.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.7547051310539246,0.7547051310539246,0.3824654221534729,0.6576402187347412,0.6576402187347412,0.306986004114151,32.0,2.0,4.0,128.0,128.0,256.0,5.335539469495416,6628.255845505744,6633.59138497524,,,70.0
3037,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,True,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=42-step=4859.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.7340025305747986,0.7340025305747986,0.3060653805732727,0.6710230708122253,0.6710230708122253,0.3340463042259216,32.0,2.0,4.0,128.0,128.0,256.0,7.473683061078191,32721.09601600282,32728.569699063897,,,70.0
3038,gf,res,GunPoint,False,10.0,False,7.0,1.0,16.0,True,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=109-step=12430.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.7156001925468445,0.7156001925468445,0.3310635387897491,0.6787599921226501,0.6787599921226501,0.3268365859985351,32.0,2.0,4.0,128.0,128.0,256.0,8.720767432823777,16591.773366499692,16600.494133932516,,,70.0
3039,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,False,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=109-step=24750.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.748278021812439,0.748278021812439,0.4276815354824066,0.6347689628601074,0.6347689628601074,0.2937329411506653,32.0,2.0,4.0,200.0,256.0,256.0,8.449162766337395,70323.37482927926,70331.8239920456,,,70.0
3040,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,False,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=61-step=13950.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.6251304745674133,0.6251304745674133,0.32356658577919,0.564703106880188,0.564703106880188,0.2591575086116791,32.0,2.0,4.0,200.0,256.0,256.0,6.527510887011886,23759.4568732623,23765.98438414932,,,70.0
3041,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,False,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=116-step=26325.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.6237737536430359,0.6237737536430359,0.3169265687465668,0.6288215517997742,0.6288215517997742,0.2649651169776916,32.0,2.0,4.0,200.0,256.0,256.0,9.351172572001817,39049.75233925879,39059.10351183079,,,70.0
3042,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,False,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=101-step=22950.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.5760801434516907,0.5760801434516907,0.3046872913837433,0.6284874081611633,0.6284874081611633,0.2906937599182129,32.0,2.0,4.0,200.0,256.0,256.0,4.836377697065473,14156.016871312631,14160.8532490097,,,70.0
3043,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,False,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=73-step=16650.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.6657273769378662,0.6657273769378662,0.3450386524200439,0.5731898546218872,0.5731898546218872,0.256085604429245,32.0,2.0,4.0,200.0,256.0,256.0,6.873687410727143,20310.83994248509,20317.71362989582,,,70.0
3044,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,True,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=91-step=20700.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.7625756859779358,0.7625756859779358,0.4179294407367706,0.6695512533187866,0.6695512533187866,0.3251282870769501,32.0,2.0,4.0,200.0,256.0,256.0,9.6310892123729,68074.30147055537,68083.93255976774,,,70.0
3045,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,True,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=89-step=20250.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.6380713582038879,0.6380713582038879,0.330425888299942,0.6039627194404602,0.6039627194404602,0.2767315208911896,32.0,2.0,4.0,200.0,256.0,256.0,10.365604225546122,51720.151685850695,51730.51729007624,,,70.0
3046,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,True,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=112-step=25425-v1.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.639219343662262,0.639219343662262,0.3234520256519317,0.6546159386634827,0.6546159386634827,0.2554318308830261,32.0,2.0,4.0,200.0,256.0,256.0,10.888201300054789,28034.47846453637,28045.366665836424,,,70.0
3047,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,True,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=99-step=22500.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.6012314558029175,0.6012314558029175,0.3092180788516998,0.7076079845428467,0.7076079845428467,0.312541127204895,32.0,2.0,4.0,200.0,256.0,256.0,11.04433094896376,60160.49906327948,60171.54339422844,,,70.0
3048,gf,res,GunPoint,False,10.0,False,7.0,1.0,32.0,True,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=50-step=11475.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.7552703022956848,0.7552703022956848,0.3840932846069336,0.6769354343414307,0.6769354343414307,0.3040144741535187,32.0,2.0,4.0,200.0,256.0,256.0,15.815889267250896,43206.47690376453,43222.29279303178,,,70.0
3049,gf,res,GunPoint,False,10.0,True,7.0,1.0,4.0,True,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=84-step=2380.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.8730964660644531,0.8730964660644531,0.4543651044368744,0.670966386795044,0.670966386795044,0.3124178946018219,32.0,2.0,4.0,32.0,32.0,256.0,11.531065797433255,7952.669592343271,7964.200658140704,,,70.0
3050,gf,res,GunPoint,False,10.0,True,7.0,1.0,4.0,True,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=89-step=2520.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.7961083054542542,0.7961083054542542,0.483731597661972,0.5997039675712585,0.5997039675712585,0.2804398834705353,32.0,2.0,4.0,32.0,32.0,256.0,8.35899182409048,3295.2789682317525,3303.637960055843,,,70.0
3051,gf,res,GunPoint,False,10.0,True,7.0,1.0,4.0,True,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=28-step=812.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.6861252188682556,0.6861252188682556,0.3976815938949585,0.538168728351593,0.538168728351593,0.1830207258462906,32.0,2.0,4.0,32.0,32.0,256.0,8.291789080947638,6265.706345062703,6273.9981341436505,,,70.0
3052,gf,res,GunPoint,False,10.0,True,7.0,1.0,4.0,True,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=89-step=2520.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.9433164000511168,0.9433164000511168,0.5398212671279907,0.5326707363128662,0.5326707363128662,0.2465206235647201,32.0,2.0,4.0,32.0,32.0,256.0,7.680160170421004,3045.637052129954,3053.317212300375,,,70.0
3053,gf,res,GunPoint,False,10.0,True,7.0,1.0,4.0,True,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=59-step=1680.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.9077833890914916,0.9077833890914916,0.536138653755188,0.5474730134010315,0.5474730134010315,0.2527004778385162,32.0,2.0,4.0,32.0,32.0,256.0,11.157134911045432,7194.337583472952,7205.494718383998,,,70.0
3054,gf,res,GunPoint,False,10.0,True,7.0,1.0,8.0,True,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=17-step=1008.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.6196473836898804,0.6196473836898804,0.4724209606647491,0.597019612789154,0.597019612789154,0.3244397938251495,32.0,2.0,4.0,64.0,64.0,256.0,4.650723336264491,3071.402984883636,3076.0537082199007,,,70.0
3055,gf,res,GunPoint,False,10.0,True,7.0,1.0,8.0,True,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=1-step=112.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.5512174367904663,0.5512174367904663,0.3314637839794159,0.5193619728088379,0.5193619728088379,0.2173169553279876,32.0,2.0,4.0,64.0,64.0,256.0,10.310226464644074,13375.24274386093,13385.552970325574,,,70.0
3056,gf,res,GunPoint,False,10.0,True,7.0,1.0,8.0,True,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=45-step=2576.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.6767422556877136,0.6767422556877136,0.4724948108196258,0.5749816298484802,0.5749816298484802,0.272517591714859,32.0,2.0,4.0,64.0,64.0,256.0,5.647879729047418,3924.1160854119807,3929.763965141028,,,70.0
3057,gf,res,GunPoint,False,10.0,True,7.0,1.0,8.0,True,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=94-step=5320.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.5646515488624573,0.5646515488624573,0.3335956037044525,0.5301710367202759,0.5301710367202759,0.2449600547552108,32.0,2.0,4.0,64.0,64.0,256.0,7.249017402529716,9354.017861388624,9361.266878791152,,,70.0
3058,gf,res,GunPoint,False,10.0,True,7.0,1.0,8.0,True,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=1-step=112.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.5726280212402344,0.5726280212402344,0.4280977547168731,0.4452723264694214,0.4452723264694214,0.2110100090503692,32.0,2.0,4.0,64.0,64.0,256.0,10.534219546243548,10215.59724130109,10226.131460847331,,,70.0
3059,gf,res,GunPoint,False,10.0,True,7.0,1.0,16.0,True,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=99-step=11300.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.6708490252494812,0.6708490252494812,0.3473728597164154,0.67823725938797,0.67823725938797,0.3504932820796966,32.0,2.0,4.0,128.0,128.0,256.0,5.1302032601088285,8177.591176915914,8182.721380176023,,,70.0
3060,gf,res,GunPoint,False,10.0,True,7.0,1.0,16.0,True,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=105-step=11978.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.7787536382675171,0.7787536382675171,0.3677802085876465,0.6692456603050232,0.6692456603050232,0.3224550485610962,32.0,2.0,4.0,128.0,128.0,256.0,10.3400587644428,27180.49975654856,27190.839815313,,,70.0
3061,gf,res,GunPoint,False,10.0,True,7.0,1.0,16.0,True,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=59-step=6780.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.7626516222953796,0.7626516222953796,0.3952285945415497,0.6853468418121338,0.6853468418121338,0.3307597637176513,32.0,2.0,4.0,128.0,128.0,256.0,5.486752504482865,9768.128069143742,9773.614821648223,,,70.0
3062,gf,res,GunPoint,False,10.0,True,7.0,1.0,16.0,True,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=88-step=10057.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.7252195477485657,0.7252195477485657,0.3308486342430115,0.623451292514801,0.623451292514801,0.3178757727146148,32.0,2.0,4.0,128.0,128.0,256.0,7.668748591095209,31151.124278252944,31158.79302684404,,,70.0
3063,gf,res,GunPoint,False,10.0,True,7.0,1.0,16.0,True,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=81-step=9266.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.749477207660675,0.749477207660675,0.3266231417655945,0.6843535900115967,0.6843535900115967,0.300513356924057,32.0,2.0,4.0,128.0,128.0,256.0,9.874862529337406,21372.53232587874,21382.40718840808,,,70.0
3064,gf,res,GunPoint,False,10.0,True,7.0,1.0,32.0,True,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=118-step=26775.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.7509914636611938,0.7509914636611938,0.4413681328296661,0.6624343991279602,0.6624343991279602,0.3222436606884002,32.0,2.0,4.0,200.0,256.0,256.0,8.999981470406055,73431.97648946382,73440.97647093423,,,70.0
3065,gf,res,GunPoint,False,10.0,True,7.0,1.0,32.0,True,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=65-step=14850.ckpt,141738.0,141738.0,training/finetune/GunPoint_gf_res/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.6754330992698669,0.6754330992698669,0.3450574576854706,0.6294229626655579,0.6294229626655579,0.2765359878540039,32.0,2.0,4.0,200.0,256.0,256.0,16.672300962731242,58514.01784042455,58530.69014138728,,,70.0
